URL	Gene Family Tag	Gene Family Description	Symbol	HGNC ID
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP35	20061
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP36	20062
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP37	20063
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP38	20067
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP39	20071
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP40	20069
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP41	20070
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP42	20068
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP43	20072
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP44	20064
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP45	20080
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP46	20075
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP47	20076
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP48	18533
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP49	20078
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP50	20079
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP51	23086
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP53	29255
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP54	23513
http://www.genenames.org/genefamilies/USP	USP	Ubiquitin-specific peptidases	USP19	12617
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP7	11486
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP1	12642
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP2	12643
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP3	12644
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP4	12645
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP5	12646
http://www.genenames.org/genefamilies/VAMP	VAMP	Vesicle-associated membrane proteins	VAMP8	12647
http://www.genenames.org/genefamilies/VDAC	VDAC	Voltage-dependent anion channels	VDAC1	12669
http://www.genenames.org/genefamilies/VDAC	VDAC	Voltage-dependent anion channels	VDAC2	12672
http://www.genenames.org/genefamilies/VDAC	VDAC	Voltage-dependent anion channels	VDAC3	12674
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1B	1389
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1E	1392
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1A	1388
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1C	1390
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1D	1391
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1F	1393
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1G	1394
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1H	1395
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1I	1396
http://www.genenames.org/genefamilies/VGIC#CACN1	CACN1	Voltage-gated ion channels / Calcium channels	CACNA1S	1397
http://www.genenames.org/genefamilies/VGIC#CATSPER	CATSPER	Voltage-gated ion channels / Cation channels, sperm associated	CATSPER1	17116
http://www.genenames.org/genefamilies/VGIC#CATSPER	CATSPER	Voltage-gated ion channels / Cation channels, sperm associated	CATSPER2	18810
http://www.genenames.org/genefamilies/VGIC#CATSPER	CATSPER	Voltage-gated ion channels / Cation channels, sperm associated	CATSPER3	20819
http://www.genenames.org/genefamilies/VGIC#CATSPER	CATSPER	Voltage-gated ion channels / Cation channels, sperm associated	CATSPER4	23220
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGA1	2148
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGA2	2149
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGA3	2150
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGA4	2152
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGB1	2151
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	CNGB3	2153
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	HCN1	4845
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	HCN2	4846
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	HCN3	19183
http://www.genenames.org/genefamilies/VGIC#CNG	CNG	Voltage-gated ion channels / Cyclic nucleotide-regulated channels	HCN4	16882
http://www.genenames.org/genefamilies/VGIC#HVCN	HVCN	Voltage-gated ion channels / Hydrogen voltage-gated channel	HVCN1	28240
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNMA1	6284
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNN1	6290
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNN2	6291
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNN3	6292
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNN4	6293
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNT1	18865
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNT2	18866
http://www.genenames.org/genefamilies/VGIC#KCA	KCa	Voltage-gated ion channels / Potassium channels, calcium-activated	KCNU1	18867
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ1	6255
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ2	6263
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ3	6264
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ4	6265
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ5	6266
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ6	6267
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ8	6269
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ9	6270
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ10	6256
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ11	6257
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ12	6258
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ13	6259
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ14	6260
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ15	6261
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ16	6262
http://www.genenames.org/genefamilies/VGIC#KCNJ	KCNJ	Voltage-gated ion channels / Potassium channels, Inwardly rectifying	KCNJ18	39080
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK1	6272
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK2	6277
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK3	6278
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK4	6279
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK5	6280
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK6	6281
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK7	6282
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK9	6283
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK10	6273
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK12	6274
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK13	6275
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK15	13814
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK16	14464
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK17	14465
http://www.genenames.org/genefamilies/VGIC#KCNK	KCNK	Voltage-gated ion channels / Potassium channels, Two-P	KCNK18	19439
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA1	6218
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA2	6220
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA3	6221
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA4	6222
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA5	6224
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA6	6225
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA7	6226
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNA10	6219
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNB1	6231
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNB2	6232
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNC1	6233
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNC2	6234
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNC3	6235
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNC4	6236
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCND1	6237
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCND2	6238
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCND3	6239
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNF1	6246
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNG1	6248
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNG2	6249
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNG3	18306
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNG4	19697
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH1	6250
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH2	6251
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH3	6252
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH4	6253
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH5	6254
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH6	18862
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH7	18863
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNH8	18864
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNQ1	6294
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNQ2	6296
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNQ3	6297
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNQ4	6298
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNQ5	6299
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNS1	6300
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNS2	6301
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNS3	6302
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNV1	18861
http://www.genenames.org/genefamilies/VGIC#KV	Kv	Voltage-gated ion channels / Potassium channels	KCNV2	19698
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN1B	10586
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN2B	10589
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN3B	20665
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN1A	10585
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN2A	10588
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN3A	10590
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN4A	10591
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN5A	10593
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN7A	10594
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN8A	10596
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN9A	10597
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN10A	10582
http://www.genenames.org/genefamilies/VGIC#SCN	SCN	Voltage-gated ion channels / Sodium channels	SCN11A	10583
http://www.genenames.org/genefamilies/VGIC#TPCN	TPCN	Voltage-gated ion channels / Two-pore channels	TPCN1	18182
http://www.genenames.org/genefamilies/VGIC#TPCN	TPCN	Voltage-gated ion channels / Two-pore channels	TPCN2	20820
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	PKD2	9009
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPA1	497
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC4	12336
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM2	12339
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV1	12716
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV2	18082
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV3	18084
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV4	18083
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV5	3145
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPV6	14006
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	MCOLN1	13356
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	MCOLN2	13357
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	MCOLN3	13358
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	PKD1	9008
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	PKD2L1	9011
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	PKD2L2	9012
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC1	12333
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC2	12334
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC3	12335
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC5	12337
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC6	12338
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPC7	20754
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM1	7146
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM3	17992
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM4	17993
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM5	14323
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM6	17995
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM7	17994
http://www.genenames.org/genefamilies/VGIC#TRP	TRP	Voltage-gated ion channels / Transient receptor potential cation channels	TRPM8	17961
http://www.genenames.org/genefamilies/VNN	VNN	Vanins	VNN1	12705
http://www.genenames.org/genefamilies/VNN	VNN	Vanins	VNN2	12706
http://www.genenames.org/genefamilies/VNN	VNN	Vanins	VNN3	16431
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R1	13548
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R2	19872
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R3	19867
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R4	19871
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R5	19870
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R6P	13712
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R7P	8496
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R8P	8497
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R9P	20257
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R10P	13550
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R11P	13551
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R12P	18722
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R13P	18723
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R14P	18721
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R15P	37327
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R16P	37330
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R17P	37331
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R18P	37334
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R19P	37328
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R20P	37335
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R21P	37336
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R22P	37337
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R23P	37338
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R24P	37344
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R25P	37345
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R26P	37346
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R27P	37347
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R28P	37348
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R29P	37349
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R30P	37350
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R31P	37351
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R32P	37352
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R33P	37353
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R34P	37354
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R35P	37355
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R36P	37356
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R37P	37357
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R38P	37358
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R39P	37359
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R40P	37360
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R41P	37361
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R42P	37362
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R43P	37363
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R44P	37364
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R45P	37365
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R46P	37366
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R47P	37367
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R48P	37368
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R49P	37369
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R51P	37371
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R52P	37372
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R53P	37373
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R54P	37374
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R55P	37375
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R56P	37376
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R57P	37377
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R58P	37378
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R59P	37379
http://www.genenames.org/genefamilies/VNR#VN1R	VN1R	Vomeronasal receptors / Type 1	VN1R60P	37380
